panel,detector,budget,max_events_ratio,max_tiw_ratio,frac_violate_events,frac_violate_tiw,pass_rate,frac_violate_any,n_windows
full,pc_t2,0.75,2.2222222222222223,4.2592592592592595,1.0,1.0,0.0,1.0,3
full,pc_t2,1.0,1.6666666666666667,4.2592592592592595,0.6666666666666666,1.0,0.0,1.0,3
full,pc_t2,1.25,1.3333333333333335,4.2592592592592595,0.6666666666666666,1.0,0.0,1.0,3
full,pc_t2,1.5,1.1111111111111112,4.2592592592592595,0.6666666666666666,1.0,0.0,1.0,3
full,pc_t2,2.0,0.8333333333333334,4.2592592592592595,0.0,1.0,0.0,1.0,3
full,res_energy,0.25,5.333333333333333,1.851851851851852,1.0,0.3333333333333333,0.0,1.0,3
full,res_energy,0.5,2.6666666666666665,2.5925925925925926,1.0,0.3333333333333333,0.0,1.0,3
full,res_energy,0.75,1.7777777777777777,2.777777777777778,1.0,0.6666666666666666,0.0,1.0,3
full,res_energy,1.0,1.3333333333333333,2.777777777777778,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,res_energy,1.25,1.0666666666666667,2.777777777777778,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
full,res_energy,1.5,1.1111111111111112,3.8888888888888893,0.3333333333333333,1.0,0.0,1.0,3
full,res_energy,2.0,0.8333333333333334,3.8888888888888893,0.0,1.0,0.0,1.0,3
full,stale,0.25,2.6666666666666665,0.5555555555555556,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
full,stale,0.5,1.3333333333333333,0.7407407407407407,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3
full,stale,0.75,0.8888888888888888,0.7407407407407407,0.0,0.0,1.0,0.0,3
full,stale,1.0,0.6666666666666666,0.7407407407407407,0.0,0.0,1.0,0.0,3
full,stale,1.25,0.5333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,stale,1.5,0.4444444444444444,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,stale,2.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
score_only,T2,0.25,5.333333333333333,1.851851851851852,1.0,0.3333333333333333,0.0,1.0,3
score_only,T2,0.5,3.3333333333333335,2.5925925925925926,1.0,0.6666666666666666,0.0,1.0,3
score_only,T2,0.75,2.2222222222222223,4.074074074074074,1.0,1.0,0.0,1.0,3
score_only,T2,1.0,1.6666666666666667,4.444444444444445,0.6666666666666666,1.0,0.0,1.0,3
score_only,T2,1.25,1.3333333333333335,4.444444444444445,0.3333333333333333,1.0,0.0,1.0,3
score_only,T2,1.5,1.1111111111111112,4.444444444444445,0.3333333333333333,1.0,0.0,1.0,3
score_only,T2,2.0,0.8333333333333334,4.444444444444445,0.0,1.0,0.0,1.0,3
score_only,coh_resid_energy,0.25,5.333333333333333,1.851851851851852,1.0,0.3333333333333333,0.0,1.0,3
score_only,coh_resid_energy,0.5,2.6666666666666665,1.851851851851852,1.0,0.3333333333333333,0.0,1.0,3
score_only,coh_resid_energy,0.75,1.7777777777777777,2.037037037037037,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,3
score_only,coh_resid_energy,1.0,1.0,2.4074074074074074,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
score_only,coh_resid_energy,1.25,1.0666666666666667,2.4074074074074074,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
score_only,coh_resid_energy,1.5,0.8888888888888888,2.4074074074074074,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
score_only,coh_resid_energy,2.0,0.6666666666666666,2.4074074074074074,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
score_only,coh_resid_t2,0.25,4.0,1.851851851851852,1.0,0.3333333333333333,0.0,1.0,3
score_only,coh_resid_t2,0.5,3.3333333333333335,2.5925925925925926,1.0,0.6666666666666666,0.0,1.0,3
score_only,coh_resid_t2,0.75,2.2222222222222223,3.5185185185185186,1.0,1.0,0.0,1.0,3
score_only,coh_resid_t2,1.0,2.0,3.8888888888888893,1.0,1.0,0.0,1.0,3
score_only,coh_resid_t2,1.25,1.6,3.8888888888888893,0.6666666666666666,1.0,0.0,1.0,3
score_only,coh_resid_t2,1.5,1.3333333333333333,3.8888888888888893,0.6666666666666666,1.0,0.0,1.0,3
score_only,coh_resid_t2,2.0,0.6666666666666666,3.703703703703704,0.0,1.0,0.0,1.0,3
score_only,cusum_coh_resid_t2,0.25,6.666666666666667,4.444444444444445,1.0,1.0,0.0,1.0,3
score_only,cusum_coh_resid_t2,0.5,3.3333333333333335,4.444444444444445,1.0,1.0,0.0,1.0,3
score_only,cusum_coh_resid_t2,0.75,2.2222222222222223,4.444444444444445,1.0,1.0,0.0,1.0,3
score_only,cusum_coh_resid_t2,1.0,1.6666666666666667,4.444444444444445,1.0,1.0,0.0,1.0,3
score_only,cusum_coh_resid_t2,1.25,1.3333333333333335,4.444444444444445,0.3333333333333333,1.0,0.0,1.0,3
score_only,cusum_coh_resid_t2,1.5,1.1111111111111112,4.444444444444445,0.3333333333333333,1.0,0.0,1.0,3
score_only,cusum_coh_resid_t2,2.0,0.8333333333333334,4.444444444444445,0.0,1.0,0.0,1.0,3
score_only,cusum_factor_cov_lrt,0.25,5.333333333333333,3.3333333333333335,1.0,1.0,0.0,1.0,3
score_only,cusum_factor_cov_lrt,0.5,2.6666666666666665,3.3333333333333335,1.0,1.0,0.0,1.0,3
